FECHA,TIPO_REPORTE,TIPO_DATO,SUBTIPO_DATO,VALOR,FECHA_PROCESO,ID_CARGA
02SEP2021:00:00:00,reporte_prensa,tr_en_geriatricos,tr_realizados_acumulados,111818.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,hisopados_villa_ortuzar,6903.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,hisopados_villa_riachuelo_-_lugano,52108.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,hisopados_villa_urquiza,195.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,total_hisopados_detectar_movil,737773.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_almagro,4509.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_balvanera,6001.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_barracas,2496.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_belgrano,4133.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_boedo,101.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_caballito,3442.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_ch_piedra_buena,100.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_chacarita,1333.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_coghlan,8.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_constitucion,999.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_flores,4451.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_floresta_villa_mitre,1707.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_la_boca,3130.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_la_paternal,1667.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_mataderos,3365.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_nunez,19.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_palermo,3838.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_parque_avellaneda,294.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_parque_chacabuco,171.0,01OCT2021:00:00:00,2329107
03SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_parque_patricios,94.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_residentes,casos_confirmados_acumulados,498562.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_residentes,altas_acumuladas,63141.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_residentes,fallecidos_acumulados,11663.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_residentes,recuperados_acumulados,460352.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_residentes,%_letalidad_acumulada,2.34,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_residentes,casos_confirmados_reportados_del_dia,307.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_residentes,altas_reportados_del_dia,21.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_residentes,fallecidos_reportados_del_dia,7.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_residentes,recuperados_del_dia,521.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_no_residentes,casos_confirmados_acumulados,358443.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_no_residentes,altas_acumuladas,27496.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_no_residentes,fallecidos_acumulados,4260.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_no_residentes,recuperados_acumulados,338394.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_no_residentes,casos_confirmados_reportados_del_dia,137.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_no_residentes,altas_reportados_del_dia,9.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_no_residentes,fallecidos_reportados_del_dia,2.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_no_residentes,recuperados_del_dia,235.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_por_grupo_etario,%_positivos_entre_0_y_59_anos,83.1,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_por_grupo_etario,%_fallecidos_positivos_mayores_a_60_anos,84.4,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,casos_por_grupo_etario,edad_promedio_de_fallecidos,75.1,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_caba,1795619.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_acumulada_caba,28.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,personas_hisopadas,tasa_personas_hisopadas_c_1000_hab_ultimos_7_dias,8.8,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,personas_hisopadas,tasa_personas_hisopadas_c_100_000_hab,58381.8,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_no_caba,1300154.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_acumulada_no_caba,26.9,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_privado,1001859.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_publico,2093914.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_totales,3095773.0,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_acumulados_totales,27.5,01OCT2021:00:00:00,2329107
28AUG2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_reportados_del_dia_totales,8234.0,01OCT2021:00:00:00,2329107
21AUG2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_caballito,3367.0,01OCT2021:00:00:00,2329107
21AUG2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_ch_piedra_buena,90.0,01OCT2021:00:00:00,2329107
21AUG2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_chacarita,1333.0,01OCT2021:00:00:00,2329107
21AUG2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_coghlan,8.0,01OCT2021:00:00:00,2329107
21AUG2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_constitucion,999.0,01OCT2021:00:00:00,2329107
21AUG2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_flores,4422.0,01OCT2021:00:00:00,2329107
21AUG2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_floresta_villa_mitre,1662.0,01OCT2021:00:00:00,2329107
21AUG2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_la_boca,3111.0,01OCT2021:00:00:00,2329107
21AUG2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_la_paternal,1636.0,01OCT2021:00:00:00,2329107
21AUG2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_mataderos,3314.0,01OCT2021:00:00:00,2329107
21AUG2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_nunez,19.0,01OCT2021:00:00:00,2329107
21AUG2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_palermo,3793.0,01OCT2021:00:00:00,2329107
21AUG2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_parque_avellaneda,294.0,01OCT2021:00:00:00,2329107
21AUG2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_parque_chacabuco,171.0,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,casos_no_residentes,fallecidos_acumulados,4305.0,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,casos_no_residentes,recuperados_acumulados,341749.0,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,casos_no_residentes,casos_confirmados_reportados_del_dia,66.0,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,casos_no_residentes,altas_reportados_del_dia,18.0,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,casos_no_residentes,fallecidos_reportados_del_dia,1.0,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,casos_no_residentes,recuperados_del_dia,105.0,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,casos_por_grupo_etario,%_positivos_entre_0_y_59_anos,83.0,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,casos_por_grupo_etario,%_fallecidos_positivos_mayores_a_60_anos,84.4,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,casos_por_grupo_etario,edad_promedio_de_fallecidos,75.1,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_caba,1871396.0,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_acumulada_caba,27.1,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,personas_hisopadas,tasa_personas_hisopadas_c_1000_hab_ultimos_7_dias,6.4,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,personas_hisopadas,tasa_personas_hisopadas_c_100_000_hab,60845.6,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_no_caba,1355275.0,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_acumulada_no_caba,25.9,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_privado,1040256.0,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_publico,2186415.0,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_totales,3226671.0,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_acumulados_totales,26.6,01OCT2021:00:00:00,2329107
20SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_reportados_del_dia_totales,6212.0,01OCT2021:00:00:00,2329107
28SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,casos_confirmados_rodrigo_bueno,312.0,01OCT2021:00:00:00,2329107
28SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,hisopados_barrio_1-11-14,65301.0,01OCT2021:00:00:00,2329107
28SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,hisopados_barrio_15,24208.0,01OCT2021:00:00:00,2329107
28SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,hisopados_barrio_20,18653.0,01OCT2021:00:00:00,2329107
28SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,hisopados_barrio_21-24,52136.0,01OCT2021:00:00:00,2329107
28SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,hisopados_barrio_31,22151.0,01OCT2021:00:00:00,2329107
28SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,hisopados_barrio_carrillo,19239.0,01OCT2021:00:00:00,2329107
28SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,hisopados_rodrigo_bueno,3026.0,01OCT2021:00:00:00,2329107
28SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,total_confirmados,33552.0,01OCT2021:00:00:00,2329107
28SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,total_hisopados,204714.0,01OCT2021:00:00:00,2329107
28SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,hisopados_barrio_almagro,56507.0,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,casos_no_residentes,recuperados_acumulados,341644.0,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,casos_no_residentes,casos_confirmados_reportados_del_dia,34.0,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,casos_no_residentes,altas_reportados_del_dia,23.0,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,casos_no_residentes,fallecidos_reportados_del_dia,2.0,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,casos_no_residentes,recuperados_del_dia,91.0,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,casos_por_grupo_etario,%_positivos_entre_0_y_59_anos,83.1,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,casos_por_grupo_etario,%_fallecidos_positivos_mayores_a_60_anos,84.4,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,casos_por_grupo_etario,edad_promedio_de_fallecidos,75.1,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_caba,1868220.0,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_acumulada_caba,27.1,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,personas_hisopadas,tasa_personas_hisopadas_c_1000_hab_ultimos_7_dias,6.1,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,personas_hisopadas,tasa_personas_hisopadas_c_100_000_hab,60742.4,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_no_caba,1352223.0,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_acumulada_no_caba,26.0,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_privado,1037664.0,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_publico,2182779.0,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_totales,3220443.0,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_acumulados_totales,26.7,01OCT2021:00:00:00,2329107
19SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_reportados_del_dia_totales,3939.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,barrios_vulnerables,altas_reportados_del_dia,0.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,barrios_vulnerables,fallecidos_reportados_del_dia,0.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,barrios_vulnerables,recuperados_del_dia,6.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_centros_de_salud_hospitales_cesacs_cemar_e_irep,tr_realizados_acumulados,437963.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_centros_de_salud_hospitales_cesacs_cemar_e_irep,tr_realizados_acumulados_positivos,10630.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_centros_de_salud_hospitales_cesacs_cemar_e_irep,pcr_realizados_positivos,3118.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_centros_de_salud_hospitales_cesacs_cemar_e_irep,tr_nuevos,0.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_centros_de_salud_hospitales_cesacs_cemar_e_irep,tr_realizados_positivos_reportados_del_dia,0.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_centros_de_salud_hospitales_cesacs_cemar_e_irep,pcr_realizados_positivos_reportados_del_dia,0.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_geriatricos,tr_realizados_acumulados,111818.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_geriatricos,tr_realizados_acumulados_positivos,2949.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_geriatricos,pcr_realizados_positivos,1708.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_geriatricos,tr_nuevos,0.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_geriatricos,tr_realizados_positivos_reportados_del_dia,0.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_geriatricos,pcr_realizados_positivos_reportados_del_dia,0.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_fuerzas_de_seguridad_insituto_de_cadetes_transporte_y_carga_manual_policia,tr_realizados_acumulados,154379.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_fuerzas_de_seguridad_insituto_de_cadetes_transporte_y_carga_manual_policia,tr_realizados_acumulados_positivos,10796.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_fuerzas_de_seguridad_insituto_de_cadetes_transporte_y_carga_manual_policia,pcr_realizados_positivos,1828.0,01OCT2021:00:00:00,2329107
22SEP2021:00:00:00,reporte_prensa,tr_en_fuerzas_de_seguridad_insituto_de_cadetes_transporte_y_carga_manual_policia,tr_nuevos,0.0,01OCT2021:00:00:00,2329107
18SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_acumulada_caba,27.2,01OCT2021:00:00:00,2329107
18SEP2021:00:00:00,reporte_prensa,personas_hisopadas,tasa_personas_hisopadas_c_1000_hab_ultimos_7_dias,6.1,01OCT2021:00:00:00,2329107
18SEP2021:00:00:00,reporte_prensa,personas_hisopadas,tasa_personas_hisopadas_c_100_000_hab,60665.1,01OCT2021:00:00:00,2329107
18SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_no_caba,1350650.0,01OCT2021:00:00:00,2329107
18SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_acumulada_no_caba,26.0,01OCT2021:00:00:00,2329107
18SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_privado,1038227.0,01OCT2021:00:00:00,2329107
18SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_publico,2178268.0,01OCT2021:00:00:00,2329107
18SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_totales,3216495.0,01OCT2021:00:00:00,2329107
18SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_acumulados_totales,26.7,01OCT2021:00:00:00,2329107
18SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_reportados_del_dia_totales,5300.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,casos_confirmados_barrio_1-11-14,10124.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,casos_confirmados_barrio_15,4848.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,casos_confirmados_barrio_20,3750.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,casos_confirmados_barrio_21-24,8403.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,casos_confirmados_barrio_31,3531.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,casos_confirmados_barrio_carrillo,2569.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,casos_confirmados_rodrigo_bueno,312.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,hisopados_barrio_1-11-14,63353.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,hisopados_barrio_15,23236.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,hisopados_barrio_20,18033.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,hisopados_barrio_21-24,50391.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,hisopados_barrio_31,20615.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,hisopados_barrio_carrillo,18449.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,hisopados_rodrigo_bueno,2898.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,total_confirmados,33537.0,01OCT2021:00:00:00,2329107
14SEP2021:00:00:00,reporte_prensa,plan_detectar_bv,total_hisopados,196975.0,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,tasa_personas_hisopadas_c_100_000_hab,61750.9,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_no_caba,1376554.0,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_acumulada_no_caba,25.6,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_privado,1053983.0,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_publico,2221810.0,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_acumulados_totales,3275793.0,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_acumulados_totales,26.3,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_reportados_del_dia_totales,5140.0,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_totales_96hs,1.4,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,media_movil_7_dias_%_positividad_totales_96hs,1.5,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_reportadas_del_dia_totales,3.4,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_reportados_del_dia_no_caba,2271.0,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_no_caba_96hs,1.3,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,media_movil_7_dias_%_positividad_no_caba_96hs,1.4,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_reportados_del_dia_no_caba,2.2,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,personas_hisopadas_reportados_del_dia_caba,2869.0,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,%_positividad_personas_hisopadas_caba_96hs,1.4,01OCT2021:00:00:00,2329107
30SEP2021:00:00:00,reporte_prensa,personas_hisopadas,media_movil_7_dias_%_positividad_caba_96hs,1.6,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_chacarita,1334.0,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_coghlan,8.0,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_constitucion,999.0,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_flores,4465.0,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_floresta_villa_mitre,1709.0,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_la_boca,3143.0,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_la_paternal,1674.0,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_mataderos,3379.0,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_nunez,19.0,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_palermo,3853.0,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_parque_avellaneda,294.0,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_parque_chacabuco,171.0,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_parque_patricios,94.0,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_pompeya,3642.0,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_recoleta,1761.0,01OCT2021:00:00:00,2329107
12SEP2021:00:00:00,reporte_prensa,plan_detectar_movil,casos_confirmados_saavedra,4263.0,01OCT2021:00:00:00,2329107
